playerID,Name,Age,Nationality,Club,Value,Wage,preferredFoot
188350,Marco Reus,31,Germany,Borussia Dortmund,34000000,94000,Right
229148,Dalbert Chagas Estevão,26,Brazil,Inter,4300000,60000,Left
243237,Luca Pellegrini,21,Italy,Genoa,6500000,8000,Left
54050,Wayne Rooney,34,England,Derby County,4300000,31000,Right
243245,Orkun Kökçü,19,Turkey,Feyenoord,10500000,8000,Right
189596,Thomas Müller,30,Germany,FC Bayern München,42000000,130000,Right
243014,Bryan Mbeumo,20,France,Brentford,9500000,31000,Left
224254,Cristian Pavón,24,Argentina,LA Galaxy,17500000,11000,Right
231292,Jamal Lewis,22,Northern Ireland,Newcastle United,8000000,26000,Left
215914,N'Golo Kanté,29,France,Chelsea,51000000,190000,Right
213345,Kingsley Coman,24,France,FC Bayern München,40500000,94000,Right
215333,Duván Zapata,29,Colombia,Atalanta,26000000,87000,Right
251873,Yusuf Demir,17,Austria,SK Rapid Wien,975000,850,Left
214947,Jean-Philippe Gbamin,24,Ivory Coast,Everton,12500000,59000,Right
198717,Wilfried Zaha,27,Ivory Coast,Crystal Palace,27000000,82000,Right
241184,Héctor Junior Firpo Adamés,23,Spain,FC Barcelona,15500000,110000,Left
211784,Neal Maupay,23,France,Brighton & Hove Albion,12000000,52000,Right
252238,Alan Velasco,17,Argentina,Independiente,900000,550,Right
228151,Josh Cullen,24,Republic of Ireland,West Ham United,3200000,21000,Right
225439,Rolando Mandragora,23,Italy,Udinese,7500000,14000,Left
204311,Kurt Zouma,25,France,Chelsea,16500000,82000,Right
237819,Nicolás Domínguez,22,Argentina,Bologna,10500000,25000,Right
227813,Oleksandr Zinchenko,23,Ukraine,Manchester City,17500000,96000,Left
221660,Victor Lindelöf,25,Sweden,Manchester United,17000000,100000,Right
225632,Oliver Burke,23,Scotland,Sheffield United,1000000,11000,Right
155862,Sergio Ramos García,34,Spain,Real Madrid,24500000,300000,Right
236401,Noussair Mazraoui,22,Morocco,Ajax,11000000,14000,Right
221743,Hélder Wander Sousa Azevedo Costa,26,Portugal,Leeds United,4700000,66000,Left
233866,Odsonne Edouard,22,France,Celtic,10500000,44000,Right
205175,Arkadiusz Milik,26,Poland,Napoli,22500000,80000,Left
235794,Eberechi Eze,22,England,Crystal Palace,10000000,40000,Right
238041,Tyrell Malacia,20,Netherlands,Feyenoord,9500000,9000,Left
239837,Alexis Mac Allister,21,Argentina,Brighton & Hove Albion,11000000,36000,Right
244206,Nehuén Pérez,20,Argentina,Atlético Madrid,10000000,27000,Right
200145,Carlos Henrique Venancio Casimiro,28,Brazil,Real Madrid,59500000,310000,Right
214092,Alexey Miranchuk,24,Russia,Atalanta,17000000,50000,Left
236403,Evan Ndicka,20,France,Eintracht Frankfurt,8500000,16000,Left
252935,Leonardo Fernández,21,Uruguay,Tigres U.A.N.L.,12000000,31000,Left
227174,Matty Cash,22,England,Aston Villa,8500000,38000,Right
237560,Moussa Djenepo,22,Mali,Southampton,10000000,40000,Right
243055,Rafael Euclides Soares Camacho,20,Portugal,Sporting CP,7500000,9000,Right
212190,Niklas Süle,24,Germany,FC Bayern München,37500000,84000,Right
245940,Silas Wamangituka,20,DR Congo,VfB Stuttgart,3200000,11000,Right
242516,Cody Gakpo,21,Netherlands,PSV,8500000,12000,Right
224949,Javairô Dilrosun,22,Netherlands,Hertha BSC,11500000,33000,Left
220182,Jason Denayer,25,Belgium,Olympique Lyonnais,14500000,57000,Right
254482,Ricky-Jade Jones,17,England,Peterborough United,350000,500,Right
235172,Rúben Nascimento Vinagre,21,Portugal,Wolverhampton Wanderers,8000000,38000,Left
220440,Clément Lenglet,25,France,FC Barcelona,44500000,190000,Left
208128,Hakan Çalhanoğlu,26,Turkey,Milan,13500000,48000,Right
239592,José Juan Macías,20,Mexico,Guadalajara,10500000,34000,Right
244634,Simon Sohm,19,Switzerland,FC Zürich,625000,1000,Right
247181,Gonzalo Plata,19,Ecuador,Sporting CP,10000000,8000,Left
228708,Lucas Martínez Quarta,24,Argentina,River Plate,11000000,14000,Right
258490,Chadi Riad,17,Morocco,CE Sabadell FC,325000,500,Right
254704,Kazuyoshi Miura,53,Japan,Yokohama FC,0,850,Right
227535,Rodrigo Bentancur,23,Uruguay,Juventus,17000000,67000,Right
190813,Stephan El Shaarawy,27,Italy,Shanghai Greenland Shenhua FC,13000000,24000,Right
221992,Hirving Lozano,24,Mexico,Napoli,19000000,66000,Right
255862,Santiago Rodríguez,20,Uruguay,Nacional de Montevideo,6000000,500,Right
234570,João Pedro Neves Filipe,21,Portugal,SL Benfica,6000000,7000,Right
241496,Timothy Weah,20,United States,LOSC Lille,2000000,11000,Right
208250,Anastasios Bakasetas,27,Greece,Alanyaspor,3600000,11000,Left
212602,Diego Javier Llorente Ríos,26,Spain,Leeds United,8500000,74000,Right
220651,José Ángel Esmoris Tasende,23,Spain,RB Leipzig,17500000,46000,Left
208920,Nathan Aké,25,Netherlands,Manchester City,14500000,100000,Left
221697,Ollie Watkins,24,England,Aston Villa,10500000,49000,Right
164240,Thiago Emiliano da Silva,35,Brazil,Chelsea,11500000,93000,Right
225748,Todd Cantwell,22,England,Norwich City,8500000,10000,Right
224422,Jérémie Boga,23,Ivory Coast,Sassuolo,13500000,29000,Right
228815,Tyler Roberts,21,Wales,Leeds United,3100000,33000,Right
225508,Eric Bailly,26,Ivory Coast,Manchester United,14000000,100000,Right
246172,Samuel Chukwueze,21,Nigeria,Villarreal CF,14000000,23000,Left
170368,Erik Lamela,28,Argentina,Tottenham Hotspur,15000000,98000,Left
241487,Jesus Ferreira,19,United States,FC Dallas,1700000,2000,Right
208421,Saúl Ñíguez Esclápez,25,Spain,Atlético Madrid,38500000,77000,Left
226753,André Onana,24,Cameroon,Ajax,30000000,18000,Right
246191,Julián Álvarez,20,Argentina,River Plate,4600000,9000,Right
234060,Yangel Herrera,22,Venezuela,Granada CF,10000000,21000,Right
234112,Domilson Cordeiro dos Santos,21,Brazil,Shakhtar Donetsk,6500000,500,Right
220093,Hans Hateboer,26,Netherlands,Atalanta,12000000,52000,Right
239368,Mitchel Bakker,20,Netherlands,Paris Saint-Germain,1600000,19000,Left
240716,Mathías Olivera,22,Uruguay,Getafe CF,11500000,22000,Left
210411,Otávio Edmilson da Silva Monteiro,25,Brazil,FC Porto,18500000,17000,Right
181872,Arturo Vidal,33,Chile,Inter,15000000,125000,Right
242964,Anthony Gordon,19,England,Everton,1200000,11000,Right
225850,Presnel Kimpembe,24,France,Paris Saint-Germain,21000000,69000,Left
253163,Ronald Araujo,21,Uruguay,FC Barcelona,1600000,24000,Right
230899,Ademola Lookman,22,England,RB Leipzig,8500000,34000,Right
234943,Florian Neuhaus,23,Germany,Borussia Mönchengladbach,17500000,37000,Right
230043,Faitout Maouassa,21,France,Stade Rennais FC,10500000,29000,Left
211575,André Filipe Tavares Gomes,26,Portugal,Everton,14500000,83000,Right
229348,Antonee Robinson,22,United States,Fulham,5500000,51000,Left
201400,Rafael Alcântara,27,Brazil,FC Barcelona,14000000,140000,Left
246159,Ethan Laird,18,England,Manchester United,1200000,7000,Right
230147,Falaye Sacko,25,Mali,Vitória Guimarães,12000000,11000,Right
247641,Mateus Tetê,20,Brazil,Shakhtar Donetsk,11500000,500,Left
215798,Maxwel Cornet,23,Ivory Coast,Olympique Lyonnais,9000000,48000,Left
223885,Alexander Nübel,23,Germany,FC Bayern München,7500000,34000,Right
204884,Benjamin Mendy,25,France,Manchester City,19500000,115000,Left
181291,Georginio Wijnaldum,29,Netherlands,Liverpool,37000000,150000,Right
206585,Kepa Arrizabalaga,25,Spain,Chelsea,21000000,76000,Right
176635,Mesut Özil,31,Germany,Arsenal,19500000,100000,Left
259031,Liam Delap,17,England,Manchester City,550000,3000,Right
212218,Aymeric Laporte,26,France,Manchester City,56000000,200000,Left
190460,Christian Eriksen,28,Denmark,Inter,39000000,155000,Right
203483,Davy Klaassen,27,Netherlands,SV Werder Bremen,10000000,29000,Right
202335,Eric Dier,26,England,Tottenham Hotspur,12000000,73000,Right
230938,Franck Yannick Kessié,23,Ivory Coast,Milan,11500000,33000,Right
224263,Jonjoe Kenny,23,England,Everton,9500000,52000,Right
224411,Gonçalo Manuel Ganchinho Guedes,23,Portugal,Valencia CF,24500000,39000,Right
246113,Adrià Giner Pedrosa,22,Spain,RCD Espanyol,9500000,7000,Left
226456,Pablo Fornals Malla,24,Spain,West Ham United,16500000,41000,Right
201535,Raphaël Varane,27,France,Real Madrid,46500000,220000,Right
213666,Ruben Loftus-Cheek,24,England,Chelsea,14000000,70000,Right
232270,Timothy Fosu-Mensah,22,Netherlands,Manchester United,5500000,55000,Right
216594,Nabil Fekir,26,France,Real Betis,30500000,38000,Left
257399,Wahid Faghir,16,Denmark,Vejle Boldklub,275000,500,Right
243350,Felix Agu,20,Germany,SV Werder Bremen,3100000,10000,Right
223959,Lucas Torreira,24,Uruguay,Arsenal,21000000,74000,Right
238194,Nahuel Bustos,21,Argentina,Club Atlético Talleres,10000000,12000,Right
205600,Samuel Umtiti,26,France,FC Barcelona,28500000,170000,Left
220793,Davinson Sánchez,24,Colombia,Tottenham Hotspur,20000000,79000,Right
192955,Mateusz Klich,30,Poland,Leeds United,3700000,66000,Right
237161,Sean Longstaff,22,England,Newcastle United,6500000,26000,Right
233113,Carles Aleñá Castillo,22,Spain,FC Barcelona,8000000,84000,Left
231436,Grady Diangana,22,England,West Bromwich Albion,7000000,50000,Left
239207,Maximiliano Gómez,23,Uruguay,Valencia CF,20000000,40000,Right
240679,Teun Koopmeiners,22,Netherlands,AZ Alkmaar,13000000,11000,Left
228736,Wuilker Faríñez,22,Venezuela,Racing Club de Lens,8500000,22000,Right
215330,Joaquín Correa,25,Argentina,Lazio,22500000,73000,Right
242664,Alexis Saelemaekers,21,Belgium,Milan,4800000,21000,Right
228635,Borja Mayoral Moya,23,Spain,Real Madrid,10500000,105000,Right
232938,Takehiro Tomiyasu,21,Japan,Bologna,4900000,14000,Right
242429,Liberato Cacace,19,New Zealand,Sint-Truidense VV,6000000,6000,Left
241707,Pape Gueye,21,France,Olympique de Marseille,3700000,13000,Left
225193,Mikel Merino Zazón,24,Spain,Real Sociedad,20000000,31000,Left
225116,Alex Meret,23,Italy,Napoli,12500000,36000,Left
192774,Kostas Manolas,29,Greece,Napoli,24500000,84000,Right
228881,Davide Calabria,23,Italy,Milan,9000000,27000,Right
253167,Félix Alexandre A. Sanches Correia,19,Portugal,Juventus,1400000,12000,Right
235173,Ibrahim Sangaré,22,Ivory Coast,PSV,8500000,12000,Right
216201,Iñaki Williams Arthuer,26,Spain,Athletic Club de Bilbao,22500000,35000,Right
199823,José Gómez Campaña,27,Spain,Levante UD,16500000,31000,Right
180403,Willian Borges da Silva,31,Brazil,Arsenal,19500000,110000,Right
239335,Óscar Rodríguez Arnaiz,22,Spain,Sevilla FC,11500000,21000,Right
209297,Frederico de Paula Santos,27,Brazil,Manchester United,19000000,115000,Left
216460,José María Giménez,25,Uruguay,Atlético Madrid,36000000,70000,Right
210514,João Pedro Cavaco Cancelo,26,Portugal,Manchester City,28000000,140000,Right
246666,Noah Katterbach,19,Germany,1. FC Köln,3500000,7000,Left
235844,Edson Álvarez,22,Mexico,Ajax,10000000,13000,Right
244253,Uroš Račić,22,Serbia,Valencia CF,11000000,26000,Right
231485,Axel Tuanzebe,22,England,Manchester United,5500000,55000,Right
244369,Viktor Tsygankov,22,Ukraine,Dynamo Kyiv,20500000,500,Left
253072,Darwin Núñez,21,Uruguay,SL Benfica,5000000,8000,Right
204935,Jordan Pickford,26,England,Everton,16000000,70000,Left
259022,Kerim Calhanoglu,17,Germany,FC Schalke 04,625000,500,Left
240690,Nicolás González,22,Argentina,VfB Stuttgart,10000000,22000,Left
216354,Andrej Kramarić,29,Croatia,TSG 1899 Hoffenheim,22000000,56000,Right
201024,Kalidou Koulibaly,29,Senegal,Napoli,50000000,140000,Right
207865,Marcos Aoás Corrêa,26,Brazil,Paris Saint-Germain,44000000,115000,Right
240683,Ludovit Reis,20,Netherlands,FC Barcelona,3400000,44000,Right
242752,Nathan Ferguson,19,England,Crystal Palace,1800000,11000,Right
212831,Alisson Ramses Becker,27,Brazil,Liverpool,62500000,160000,Right
167495,Manuel Neuer,34,Germany,FC Bayern München,29000000,125000,Right
192387,Ciro Immobile,30,Italy,Lazio,48500000,125000,Right
146536,Jesús Navas González,34,Spain,Sevilla FC,11000000,43000,Right
218066,Mbwana Ally Samatta,27,Tanzania,Fenerbahçe SK,9000000,60000,Right
177003,Luka Modrić,34,Croatia,Real Madrid,24500000,260000,Right
224334,Marcos Acuña,28,Argentina,Sevilla FC,22000000,41000,Left
183900,Diego Perotti,31,Argentina,Roma,11000000,500,Right
239025,Ibrahima Niane,21,Senegal,FC Metz,3100000,9000,Right
198706,Luis Alberto Romero Alconchel,27,Spain,Lazio,40500000,99000,Right
215441,Serhou Guirassy,24,France,Stade Rennais FC,7500000,34000,Right
226229,Thilo Kehrer,23,Germany,Paris Saint-Germain,10500000,52000,Right
207421,Leandro Trossard,25,Belgium,Brighton & Hove Albion,13000000,55000,Right
188377,Kyle Walker,30,England,Manchester City,30500000,170000,Right
182493,Diego Godín,34,Uruguay,Cagliari,14500000,56000,Right
204923,Marcel Sabitzer,26,Austria,RB Leipzig,31000000,73000,Right
153079,Sergio Agüero,32,Argentina,Manchester City,53000000,300000,Right
247377,Marcos Antonio Silva Santos,20,Brazil,Shakhtar Donetsk,6000000,500,Right
195859,Danny Ings,27,England,Southampton,16000000,70000,Right
228414,Matheus Fellipe Costa Pereira,24,Brazil,West Bromwich Albion,10500000,61000,Left
200949,Lucas Rodrigues M. Silva,27,Brazil,Tottenham Hotspur,27000000,120000,Right
255472,Pedro Victor Delmino da Silva,22,Brazil,SL Benfica,10500000,11000,Left
229857,Stefano Sensi,24,Italy,Inter,13500000,73000,Right
241497,Colin Dagba,21,France,Paris Saint-Germain,8000000,39000,Right
233097,Rick van Drongelen,21,Netherlands,Hamburger SV,3500000,6000,Left
202166,Julian Draxler,26,Germany,Paris Saint-Germain,17500000,82000,Right
242997,Linton Maina,21,Germany,Hannover 96,5500000,14000,Right
213565,Thomas Lemar,24,France,Atlético Madrid,23000000,54000,Left
192448,Marc-André ter Stegen,28,Germany,FC Barcelona,69500000,260000,Right
233934,Aaron Ramsdale,22,England,Sheffield United,7500000,20000,Right
231416,Dodi Lukébakio,22,Belgium,Hertha BSC,12000000,37000,Left
238274,Florinel Coman,22,Romania,FCSB (Steaua),9000000,15000,Right
234035,Álvaro Odriozola Arzalluz,24,Spain,Real Madrid,14000000,110000,Right
224221,Joachim Andersen,24,Denmark,Olympique Lyonnais,9500000,41000,Right
182521,Toni Kroos,30,Germany,Real Madrid,55000000,310000,Right
203551,Alessandro Florenzi,29,Italy,Paris Saint-Germain,14500000,84000,Right
204970,Florian Thauvin,27,France,Olympique de Marseille,23000000,59000,Left
167664,Gonzalo Higuaín,32,Argentina,Inter Miami,20500000,17000,Right
214394,Wilmar Barrios,26,Colombia,,0,0,Right
206006,Ezgjan Alioski,28,North Macedonia,Leeds United,3400000,63000,Left
200389,Jan Oblak,27,Slovenia,Atlético Madrid,75000000,125000,Right
237629,Arne Maier,21,Germany,Hertha BSC,9000000,26000,Right
201455,Geoffrey Kondogbia,27,Central African Republic,Valencia CF,14000000,40000,Left
244591,Jayden Bogle,19,England,Sheffield United,4700000,12000,Right
216643,Léo Dubois,25,France,Olympique Lyonnais,14000000,57000,Right
212523,Anderson Souza Conceição,26,Brazil,Guangzhou Evergrande Taobao FC,27500000,36000,Left
220018,Ante Rebić,26,Croatia,Milan,15000000,48000,Right
232099,Marko Grujić,24,Serbia,Liverpool,9000000,58000,Right
204485,Riyad Mahrez,29,Algeria,Manchester City,37500000,210000,Left
251217,Jean Lucas de Souza Oliveira,22,Brazil,Olympique Lyonnais,4900000,33000,Right
236499,Douglas Luiz Soares de Paulo,22,Brazil,Aston Villa,9000000,38000,Right
232097,Amine Harit,23,Morocco,FC Schalke 04,12000000,25000,Right
211990,Odisseas Vlachodimos,26,Greece,SL Benfica,17500000,14000,Right
216547,Rafael A. Ferreira Silva,27,Portugal,SL Benfica,27000000,23000,Right
214997,Ángel Correa,25,Argentina,Atlético Madrid,28000000,65000,Right
193301,Alexandre Lacazette,29,France,Arsenal,26000000,125000,Right
239978,Dennis Man,21,Romania,FCSB (Steaua),6000000,12000,Left
202371,Thomas Meunier,28,Belgium,Borussia Dortmund,15000000,63000,Right
202811,Emiliano Martínez,27,Argentina,Aston Villa,9000000,43000,Right
237239,Enis Bardhi,24,North Macedonia,Levante UD,16000000,26000,Right
210625,Kevin Mbabu,25,Switzerland,VfL Wolfsburg,14500000,44000,Right
193080,David De Gea Quintana,29,Spain,Manchester United,31500000,150000,Right
244288,Adam Idah,19,Republic of Ireland,Norwich City,1200000,2000,Right
208596,Andrea Belotti,26,Italy,Torino,18500000,57000,Right
227055,Gelson Dany Batalha Martins,25,Portugal,AS Monaco,18500000,55000,Right
204963,Daniel Carvajal Ramos,28,Spain,Real Madrid,38000000,230000,Right
227678,Ezri Konsa,22,England,Aston Villa,4900000,29000,Right
222400,Harry Winks,24,England,Tottenham Hotspur,15500000,69000,Right
237000,Reggie Cannon,22,United States,Boavista FC,4300000,6000,Right
222357,Breel Embolo,23,Switzerland,Borussia Mönchengladbach,14500000,37000,Right
196978,Callum Wilson,28,England,Newcastle United,10500000,48000,Right
205069,Juan Bernat Velasco,27,Spain,Paris Saint-Germain,25500000,95000,Left
237823,Hiroki Abe,21,Japan,FC Barcelona,2000000,42000,Right
178518,Radja Nainggolan,32,Belgium,Inter,20000000,125000,Right
242453,Sepp van den Berg,18,Netherlands,Liverpool,1000000,5000,Right
204399,Eran Zahavi,32,Israel,PSV,14000000,27000,Right
197781,Francisco Román Alarcón Suárez,28,Spain,Real Madrid,31500000,210000,Right
255611,Daniel Maldini,18,Italy,Milan,325000,2000,Right
227536,Moussa Marega,29,Mali,FC Porto,12500000,19000,Right
230869,Unai Simón Mendibil,23,Spain,Athletic Club de Bilbao,15500000,18000,Right
223113,Krzysztof Piątek,25,Poland,Hertha BSC,14000000,48000,Right
210665,Marcel Halstenberg,28,Germany,RB Leipzig,19000000,64000,Left
203570,Stuart Dallas,29,Northern Ireland,Leeds United,3300000,63000,Right
226568,Ianis Hagi,21,Romania,Rangers FC,6000000,29000,Right
246053,Joe Gelhardt,18,England,Leeds United,525000,6000,Left
199556,Marco Verratti,27,Italy,Paris Saint-Germain,50000000,135000,Right
199189,Ross Barkley,26,England,Aston Villa,12500000,58000,Right
240753,Amine Gouiri,20,France,OGC Nice,3500000,15000,Right
204077,M'Baye Niang,25,Senegal,Stade Rennais FC,13000000,49000,Right
241042,Oliver Skipp,19,England,Norwich City,1800000,2000,Right
245762,Ahmed Kutucu,20,Turkey,FC Schalke 04,2000000,9000,Right
256790,Jamal Musiala,17,England,Bayern München II,500000,500,Right
199564,Sergio Roberto Carnicer,28,Spain,FC Barcelona,22000000,175000,Right
213135,Divock Origi,25,Belgium,Liverpool,12000000,79000,Right
242280,Lewis Ferguson,20,Scotland,Aberdeen,2200000,3000,Right
228251,Lorenzo Pellegrini,24,Italy,Roma,17000000,500,Right
219683,Corentin Tolisso,25,France,FC Bayern München,18500000,74000,Right
222404,Mathias Normann,24,Norway,,0,0,Right
220883,Rafael Santos Borré,24,Colombia,River Plate,14000000,19000,Right
231691,Alban Lafont,21,France,FC Nantes,11000000,14000,Right
220196,David Brooks,22,Wales,Bournemouth,11000000,13000,Left
242187,Christoph Baumgartner,20,Austria,TSG 1899 Hoffenheim,10500000,23000,Right
212616,Rodrigo Javier De Paul,26,Argentina,Udinese,10500000,19000,Right
205693,Sébastien Haller,26,France,West Ham United,22000000,58000,Right
228687,Kasper Dolberg,22,Denmark,OGC Nice,16500000,39000,Right
212151,Thomas Strakosha,25,Albania,Lazio,25500000,57000,Right
223689,Wout Weghorst,27,Netherlands,VfL Wolfsburg,19000000,62000,Right
234777,Zack Steffen,25,United States,Manchester City,8000000,64000,Right
183898,Ángel Di María,32,Argentina,Paris Saint-Germain,39000000,160000,Left
246672,Ander Barrenetxea,18,Spain,Real Sociedad,5500000,9000,Right
